id,domain,condition,layer,norm_depth,p_emotional
setb_neu_072,neutral_control,B_neutral,14,0.9375,0.00621
setb_neu_072,neutral_control,B_neutral,15,1.0,0.006849
setb_neu_073,neutral_control,B_neutral,0,0.0625,0.004398
setb_neu_073,neutral_control,B_neutral,1,0.125,0.002808
setb_neu_073,neutral_control,B_neutral,2,0.1875,0.000991
setb_neu_073,neutral_control,B_neutral,3,0.25,0.000935
setb_neu_073,neutral_control,B_neutral,4,0.3125,0.000968
setb_neu_073,neutral_control,B_neutral,5,0.375,0.000608
setb_neu_073,neutral_control,B_neutral,6,0.4375,0.001766
setb_neu_073,neutral_control,B_neutral,7,0.5,0.000608
setb_neu_073,neutral_control,B_neutral,8,0.5625,0.000609
setb_neu_073,neutral_control,B_neutral,9,0.625,0.001506
setb_neu_073,neutral_control,B_neutral,10,0.6875,0.001265
setb_neu_073,neutral_control,B_neutral,11,0.75,0.003164
setb_neu_073,neutral_control,B_neutral,12,0.8125,0.003982
setb_neu_073,neutral_control,B_neutral,13,0.875,0.005721
setb_neu_073,neutral_control,B_neutral,14,0.9375,0.005768
setb_neu_073,neutral_control,B_neutral,15,1.0,0.005148
setb_neu_074,neutral_control,B_neutral,0,0.0625,0.027659
setb_neu_074,neutral_control,B_neutral,1,0.125,0.02191
setb_neu_074,neutral_control,B_neutral,2,0.1875,0.011278
setb_neu_074,neutral_control,B_neutral,3,0.25,0.006611
setb_neu_074,neutral_control,B_neutral,4,0.3125,0.004798
setb_neu_074,neutral_control,B_neutral,5,0.375,0.001434
setb_neu_074,neutral_control,B_neutral,6,0.4375,0.001525
setb_neu_074,neutral_control,B_neutral,7,0.5,0.001637
setb_neu_074,neutral_control,B_neutral,8,0.5625,0.002075
setb_neu_074,neutral_control,B_neutral,9,0.625,0.003914
setb_neu_074,neutral_control,B_neutral,10,0.6875,0.00327
setb_neu_074,neutral_control,B_neutral,11,0.75,0.002532
setb_neu_074,neutral_control,B_neutral,12,0.8125,0.00262
setb_neu_074,neutral_control,B_neutral,13,0.875,0.002273
setb_neu_074,neutral_control,B_neutral,14,0.9375,0.00245
setb_neu_074,neutral_control,B_neutral,15,1.0,0.003844
setb_neu_075,neutral_control,B_neutral,0,0.0625,5e-6
setb_neu_075,neutral_control,B_neutral,1,0.125,0.000039
setb_neu_075,neutral_control,B_neutral,2,0.1875,9e-6
setb_neu_075,neutral_control,B_neutral,3,0.25,0.000067
setb_neu_075,neutral_control,B_neutral,4,0.3125,9e-6
setb_neu_075,neutral_control,B_neutral,5,0.375,0.000128
setb_neu_075,neutral_control,B_neutral,6,0.4375,0.000314
setb_neu_075,neutral_control,B_neutral,7,0.5,0.000034
setb_neu_075,neutral_control,B_neutral,8,0.5625,0.000014
setb_neu_075,neutral_control,B_neutral,9,0.625,0.00032
setb_neu_075,neutral_control,B_neutral,10,0.6875,0.000418
setb_neu_075,neutral_control,B_neutral,11,0.75,0.000419
setb_neu_075,neutral_control,B_neutral,12,0.8125,0.000312
setb_neu_075,neutral_control,B_neutral,13,0.875,0.000357
setb_neu_075,neutral_control,B_neutral,14,0.9375,0.000329
setb_neu_075,neutral_control,B_neutral,15,1.0,0.000291
setb_neu_076,neutral_control,B_neutral,0,0.0625,0.001126
setb_neu_076,neutral_control,B_neutral,1,0.125,0.000368
setb_neu_076,neutral_control,B_neutral,2,0.1875,0.000152
setb_neu_076,neutral_control,B_neutral,3,0.25,0.000025
setb_neu_076,neutral_control,B_neutral,4,0.3125,0.000125
setb_neu_076,neutral_control,B_neutral,5,0.375,0.000207
setb_neu_076,neutral_control,B_neutral,6,0.4375,0.000128
setb_neu_076,neutral_control,B_neutral,7,0.5,0.000021
setb_neu_076,neutral_control,B_neutral,8,0.5625,2e-6
setb_neu_076,neutral_control,B_neutral,9,0.625,0.000023
setb_neu_076,neutral_control,B_neutral,10,0.6875,0.000027
setb_neu_076,neutral_control,B_neutral,11,0.75,8e-6
setb_neu_076,neutral_control,B_neutral,12,0.8125,3e-6
setb_neu_076,neutral_control,B_neutral,13,0.875,1e-6
setb_neu_076,neutral_control,B_neutral,14,0.9375,1e-6
setb_neu_076,neutral_control,B_neutral,15,1.0,0.0
setb_neu_077,neutral_control,B_neutral,0,0.0625,0.000491
setb_neu_077,neutral_control,B_neutral,1,0.125,0.001165
setb_neu_077,neutral_control,B_neutral,2,0.1875,0.000174
setb_neu_077,neutral_control,B_neutral,3,0.25,0.000017
setb_neu_077,neutral_control,B_neutral,4,0.3125,0.000097
setb_neu_077,neutral_control,B_neutral,5,0.375,0.000046
setb_neu_077,neutral_control,B_neutral,6,0.4375,0.000052
setb_neu_077,neutral_control,B_neutral,7,0.5,0.00083
setb_neu_077,neutral_control,B_neutral,8,0.5625,0.000098
setb_neu_077,neutral_control,B_neutral,9,0.625,0.000144
setb_neu_077,neutral_control,B_neutral,10,0.6875,0.000067
setb_neu_077,neutral_control,B_neutral,11,0.75,0.000326
setb_neu_077,neutral_control,B_neutral,12,0.8125,0.000172
setb_neu_077,neutral_control,B_neutral,13,0.875,0.000143
setb_neu_077,neutral_control,B_neutral,14,0.9375,0.000227
setb_neu_077,neutral_control,B_neutral,15,1.0,0.000241
setb_neu_078,neutral_control,B_neutral,0,0.0625,0.01959
setb_neu_078,neutral_control,B_neutral,1,0.125,0.012526
setb_neu_078,neutral_control,B_neutral,2,0.1875,0.007316
setb_neu_078,neutral_control,B_neutral,3,0.25,0.007658
setb_neu_078,neutral_control,B_neutral,4,0.3125,0.004308
setb_neu_078,neutral_control,B_neutral,5,0.375,0.002488
setb_neu_078,neutral_control,B_neutral,6,0.4375,0.002971
setb_neu_078,neutral_control,B_neutral,7,0.5,0.004828
setb_neu_078,neutral_control,B_neutral,8,0.5625,0.003697
setb_neu_078,neutral_control,B_neutral,9,0.625,0.003641
setb_neu_078,neutral_control,B_neutral,10,0.6875,0.004592
setb_neu_078,neutral_control,B_neutral,11,0.75,0.003496
setb_neu_078,neutral_control,B_neutral,12,0.8125,0.00436
setb_neu_078,neutral_control,B_neutral,13,0.875,0.00249
setb_neu_078,neutral_control,B_neutral,14,0.9375,0.002422
setb_neu_078,neutral_control,B_neutral,15,1.0,0.003053
setb_neu_079,neutral_control,B_neutral,0,0.0625,0.00019
setb_neu_079,neutral_control,B_neutral,1,0.125,0.000732
setb_neu_079,neutral_control,B_neutral,2,0.1875,0.00003
setb_neu_079,neutral_control,B_neutral,3,0.25,0.00053
setb_neu_079,neutral_control,B_neutral,4,0.3125,0.000232
setb_neu_079,neutral_control,B_neutral,5,0.375,0.000331
setb_neu_079,neutral_control,B_neutral,6,0.4375,0.000152
setb_neu_079,neutral_control,B_neutral,7,0.5,0.000105
setb_neu_079,neutral_control,B_neutral,8,0.5625,7e-6
setb_neu_079,neutral_control,B_neutral,9,0.625,0.000159
setb_neu_079,neutral_control,B_neutral,10,0.6875,0.000242
setb_neu_079,neutral_control,B_neutral,11,0.75,0.000222
setb_neu_079,neutral_control,B_neutral,12,0.8125,0.000237
setb_neu_079,neutral_control,B_neutral,13,0.875,0.000247
setb_neu_079,neutral_control,B_neutral,14,0.9375,0.00022
setb_neu_079,neutral_control,B_neutral,15,1.0,0.000293
setb_neu_080,neutral_control,B_neutral,0,0.0625,0.010458
setb_neu_080,neutral_control,B_neutral,1,0.125,0.009279
setb_neu_080,neutral_control,B_neutral,2,0.1875,0.005625
setb_neu_080,neutral_control,B_neutral,3,0.25,0.00382
setb_neu_080,neutral_control,B_neutral,4,0.3125,0.003147
setb_neu_080,neutral_control,B_neutral,5,0.375,0.003386
setb_neu_080,neutral_control,B_neutral,6,0.4375,0.001559
setb_neu_080,neutral_control,B_neutral,7,0.5,0.003855
setb_neu_080,neutral_control,B_neutral,8,0.5625,0.002819
setb_neu_080,neutral_control,B_neutral,9,0.625,0.001686
setb_neu_080,neutral_control,B_neutral,10,0.6875,0.001488
setb_neu_080,neutral_control,B_neutral,11,0.75,0.000614
setb_neu_080,neutral_control,B_neutral,12,0.8125,0.000527
setb_neu_080,neutral_control,B_neutral,13,0.875,0.000474
setb_neu_080,neutral_control,B_neutral,14,0.9375,0.000315
setb_neu_080,neutral_control,B_neutral,15,1.0,0.000502
setb_neu_081,neutral_control,B_neutral,0,0.0625,0.000466
setb_neu_081,neutral_control,B_neutral,1,0.125,0.000056
setb_neu_081,neutral_control,B_neutral,2,0.1875,0.00003
setb_neu_081,neutral_control,B_neutral,3,0.25,0.000023
setb_neu_081,neutral_control,B_neutral,4,0.3125,0.000203
setb_neu_081,neutral_control,B_neutral,5,0.375,0.000218
setb_neu_081,neutral_control,B_neutral,6,0.4375,0.000208
setb_neu_081,neutral_control,B_neutral,7,0.5,0.000287
setb_neu_081,neutral_control,B_neutral,8,0.5625,5e-6
setb_neu_081,neutral_control,B_neutral,9,0.625,0.000168
setb_neu_081,neutral_control,B_neutral,10,0.6875,0.000133
setb_neu_081,neutral_control,B_neutral,11,0.75,0.000028
setb_neu_081,neutral_control,B_neutral,12,0.8125,0.000013
setb_neu_081,neutral_control,B_neutral,13,0.875,0.000014
setb_neu_081,neutral_control,B_neutral,14,0.9375,0.000014
setb_neu_081,neutral_control,B_neutral,15,1.0,7e-6
setb_neu_082,neutral_control,B_neutral,0,0.0625,0.001862
setb_neu_082,neutral_control,B_neutral,1,0.125,0.000431
setb_neu_082,neutral_control,B_neutral,2,0.1875,0.002256
setb_neu_082,neutral_control,B_neutral,3,0.25,0.003392
setb_neu_082,neutral_control,B_neutral,4,0.3125,0.003655
setb_neu_082,neutral_control,B_neutral,5,0.375,0.001251
setb_neu_082,neutral_control,B_neutral,6,0.4375,0.001142
setb_neu_082,neutral_control,B_neutral,7,0.5,0.001307
setb_neu_082,neutral_control,B_neutral,8,0.5625,0.002517
setb_neu_082,neutral_control,B_neutral,9,0.625,0.002828
setb_neu_082,neutral_control,B_neutral,10,0.6875,0.002371
setb_neu_082,neutral_control,B_neutral,11,0.75,0.002771
setb_neu_082,neutral_control,B_neutral,12,0.8125,0.003095
setb_neu_082,neutral_control,B_neutral,13,0.875,0.001856
setb_neu_082,neutral_control,B_neutral,14,0.9375,0.001595
setb_neu_082,neutral_control,B_neutral,15,1.0,0.00132
setb_neu_083,neutral_control,B_neutral,0,0.0625,0.000201
setb_neu_083,neutral_control,B_neutral,1,0.125,0.000017
setb_neu_083,neutral_control,B_neutral,2,0.1875,0.001138
setb_neu_083,neutral_control,B_neutral,3,0.25,0.001557
setb_neu_083,neutral_control,B_neutral,4,0.3125,0.003263
setb_neu_083,neutral_control,B_neutral,5,0.375,0.005062
setb_neu_083,neutral_control,B_neutral,6,0.4375,0.005528
setb_neu_083,neutral_control,B_neutral,7,0.5,0.004254
setb_neu_083,neutral_control,B_neutral,8,0.5625,0.001784
setb_neu_083,neutral_control,B_neutral,9,0.625,0.000338
setb_neu_083,neutral_control,B_neutral,10,0.6875,0.000224
setb_neu_083,neutral_control,B_neutral,11,0.75,0.000588
setb_neu_083,neutral_control,B_neutral,12,0.8125,0.000437
setb_neu_083,neutral_control,B_neutral,13,0.875,0.000442
setb_neu_083,neutral_control,B_neutral,14,0.9375,0.000431
setb_neu_083,neutral_control,B_neutral,15,1.0,0.000366
setb_neu_084,neutral_control,B_neutral,0,0.0625,0.005032
setb_neu_084,neutral_control,B_neutral,1,0.125,0.001527
setb_neu_084,neutral_control,B_neutral,2,0.1875,0.000171
setb_neu_084,neutral_control,B_neutral,3,0.25,0.000375
setb_neu_084,neutral_control,B_neutral,4,0.3125,0.000203
setb_neu_084,neutral_control,B_neutral,5,0.375,0.00002
setb_neu_084,neutral_control,B_neutral,6,0.4375,0.000034
setb_neu_084,neutral_control,B_neutral,7,0.5,0.000059
setb_neu_084,neutral_control,B_neutral,8,0.5625,0.000093
setb_neu_084,neutral_control,B_neutral,9,0.625,0.000059
setb_neu_084,neutral_control,B_neutral,10,0.6875,0.000019
setb_neu_084,neutral_control,B_neutral,11,0.75,0.000089
setb_neu_084,neutral_control,B_neutral,12,0.8125,0.000027
setb_neu_084,neutral_control,B_neutral,13,0.875,0.000201
setb_neu_084,neutral_control,B_neutral,14,0.9375,0.000261
setb_neu_084,neutral_control,B_neutral,15,1.0,0.000452
setb_neu_085,neutral_control,B_neutral,0,0.0625,0.001966
setb_neu_085,neutral_control,B_neutral,1,0.125,0.005879
setb_neu_085,neutral_control,B_neutral,2,0.1875,0.001218
setb_neu_085,neutral_control,B_neutral,3,0.25,0.001163
setb_neu_085,neutral_control,B_neutral,4,0.3125,0.00041
setb_neu_085,neutral_control,B_neutral,5,0.375,0.000275
setb_neu_085,neutral_control,B_neutral,6,0.4375,0.000815
setb_neu_085,neutral_control,B_neutral,7,0.5,0.002517
setb_neu_085,neutral_control,B_neutral,8,0.5625,0.000172
setb_neu_085,neutral_control,B_neutral,9,0.625,0.000576
setb_neu_085,neutral_control,B_neutral,10,0.6875,0.000181
setb_neu_085,neutral_control,B_neutral,11,0.75,0.000222
setb_neu_085,neutral_control,B_neutral,12,0.8125,0.000146
setb_neu_085,neutral_control,B_neutral,13,0.875,0.000322
setb_neu_085,neutral_control,B_neutral,14,0.9375,0.00027
setb_neu_085,neutral_control,B_neutral,15,1.0,0.000252
setb_neu_086,neutral_control,B_neutral,0,0.0625,0.0
setb_neu_086,neutral_control,B_neutral,1,0.125,0.0
setb_neu_086,neutral_control,B_neutral,2,0.1875,0.0
setb_neu_086,neutral_control,B_neutral,3,0.25,3e-6
setb_neu_086,neutral_control,B_neutral,4,0.3125,1e-6
setb_neu_086,neutral_control,B_neutral,5,0.375,1e-6
setb_neu_086,neutral_control,B_neutral,6,0.4375,0.0
setb_neu_086,neutral_control,B_neutral,7,0.5,0.0
setb_neu_086,neutral_control,B_neutral,8,0.5625,0.0
setb_neu_086,neutral_control,B_neutral,9,0.625,0.0
setb_neu_086,neutral_control,B_neutral,10,0.6875,0.0
setb_neu_086,neutral_control,B_neutral,11,0.75,0.0
setb_neu_086,neutral_control,B_neutral,12,0.8125,0.0
setb_neu_086,neutral_control,B_neutral,13,0.875,0.0
setb_neu_086,neutral_control,B_neutral,14,0.9375,0.0
setb_neu_086,neutral_control,B_neutral,15,1.0,0.0
setb_neu_087,neutral_control,B_neutral,0,0.0625,0.0
setb_neu_087,neutral_control,B_neutral,1,0.125,2e-6
setb_neu_087,neutral_control,B_neutral,2,0.1875,0.0
setb_neu_087,neutral_control,B_neutral,3,0.25,2e-6
setb_neu_087,neutral_control,B_neutral,4,0.3125,0.0
setb_neu_087,neutral_control,B_neutral,5,0.375,2e-6
setb_neu_087,neutral_control,B_neutral,6,0.4375,1e-6
setb_neu_087,neutral_control,B_neutral,7,0.5,1e-6
setb_neu_087,neutral_control,B_neutral,8,0.5625,1e-6
setb_neu_087,neutral_control,B_neutral,9,0.625,4e-6
setb_neu_087,neutral_control,B_neutral,10,0.6875,2e-6
setb_neu_087,neutral_control,B_neutral,11,0.75,9e-6
setb_neu_087,neutral_control,B_neutral,12,0.8125,0.000013
setb_neu_087,neutral_control,B_neutral,13,0.875,0.000015
setb_neu_087,neutral_control,B_neutral,14,0.9375,0.000021
setb_neu_087,neutral_control,B_neutral,15,1.0,0.000019
setb_neu_088,neutral_control,B_neutral,0,0.0625,0.000077
setb_neu_088,neutral_control,B_neutral,1,0.125,0.000016
setb_neu_088,neutral_control,B_neutral,2,0.1875,2e-6
setb_neu_088,neutral_control,B_neutral,3,0.25,1e-6
setb_neu_088,neutral_control,B_neutral,4,0.3125,2e-6
setb_neu_088,neutral_control,B_neutral,5,0.375,2e-6
setb_neu_088,neutral_control,B_neutral,6,0.4375,4e-6
setb_neu_088,neutral_control,B_neutral,7,0.5,6e-6
setb_neu_088,neutral_control,B_neutral,8,0.5625,0.000013
setb_neu_088,neutral_control,B_neutral,9,0.625,0.000034
setb_neu_088,neutral_control,B_neutral,10,0.6875,0.000046
setb_neu_088,neutral_control,B_neutral,11,0.75,0.000069
setb_neu_088,neutral_control,B_neutral,12,0.8125,0.000052
setb_neu_088,neutral_control,B_neutral,13,0.875,0.000024
setb_neu_088,neutral_control,B_neutral,14,0.9375,0.000053
setb_neu_088,neutral_control,B_neutral,15,1.0,0.000056
setb_neu_089,neutral_control,B_neutral,0,0.0625,0.000023
setb_neu_089,neutral_control,B_neutral,1,0.125,0.000022
setb_neu_089,neutral_control,B_neutral,2,0.1875,0.000754
setb_neu_089,neutral_control,B_neutral,3,0.25,0.0003
setb_neu_089,neutral_control,B_neutral,4,0.3125,0.000334
setb_neu_089,neutral_control,B_neutral,5,0.375,0.000195
setb_neu_089,neutral_control,B_neutral,6,0.4375,0.000165
setb_neu_089,neutral_control,B_neutral,7,0.5,0.000283
setb_neu_089,neutral_control,B_neutral,8,0.5625,0.000354
setb_neu_089,neutral_control,B_neutral,9,0.625,0.000583
setb_neu_089,neutral_control,B_neutral,10,0.6875,0.000536
setb_neu_089,neutral_control,B_neutral,11,0.75,0.000683
setb_neu_089,neutral_control,B_neutral,12,0.8125,0.000417
setb_neu_089,neutral_control,B_neutral,13,0.875,0.000217
setb_neu_089,neutral_control,B_neutral,14,0.9375,0.000295
setb_neu_089,neutral_control,B_neutral,15,1.0,0.000391
setb_neu_090,neutral_control,B_neutral,0,0.0625,0.00294
setb_neu_090,neutral_control,B_neutral,1,0.125,0.00022
setb_neu_090,neutral_control,B_neutral,2,0.1875,0.000143
setb_neu_090,neutral_control,B_neutral,3,0.25,0.000386
setb_neu_090,neutral_control,B_neutral,4,0.3125,0.000186
setb_neu_090,neutral_control,B_neutral,5,0.375,0.000079
setb_neu_090,neutral_control,B_neutral,6,0.4375,0.000018
setb_neu_090,neutral_control,B_neutral,7,0.5,0.00001
setb_neu_090,neutral_control,B_neutral,8,0.5625,6e-6
setb_neu_090,neutral_control,B_neutral,9,0.625,8e-6
setb_neu_090,neutral_control,B_neutral,10,0.6875,0.000015
setb_neu_090,neutral_control,B_neutral,11,0.75,0.000024
setb_neu_090,neutral_control,B_neutral,12,0.8125,0.000019
setb_neu_090,neutral_control,B_neutral,13,0.875,0.000077
setb_neu_090,neutral_control,B_neutral,14,0.9375,0.000082
setb_neu_090,neutral_control,B_neutral,15,1.0,0.000089
setb_neu_091,neutral_control,B_neutral,0,0.0625,0.0
setb_neu_091,neutral_control,B_neutral,1,0.125,0.00005
setb_neu_091,neutral_control,B_neutral,2,0.1875,0.000057
setb_neu_091,neutral_control,B_neutral,3,0.25,0.000258
setb_neu_091,neutral_control,B_neutral,4,0.3125,2e-6
setb_neu_091,neutral_control,B_neutral,5,0.375,0.000042
setb_neu_091,neutral_control,B_neutral,6,0.4375,0.000169
setb_neu_091,neutral_control,B_neutral,7,0.5,6e-6
setb_neu_091,neutral_control,B_neutral,8,0.5625,0.0
setb_neu_091,neutral_control,B_neutral,9,0.625,4e-6
setb_neu_091,neutral_control,B_neutral,10,0.6875,0.000032
setb_neu_091,neutral_control,B_neutral,11,0.75,0.00005
setb_neu_091,neutral_control,B_neutral,12,0.8125,0.000061
setb_neu_091,neutral_control,B_neutral,13,0.875,0.000018
setb_neu_091,neutral_control,B_neutral,14,0.9375,0.000047
setb_neu_091,neutral_control,B_neutral,15,1.0,0.000216
setb_neu_092,neutral_control,B_neutral,0,0.0625,0.000089
setb_neu_092,neutral_control,B_neutral,1,0.125,0.000121
setb_neu_092,neutral_control,B_neutral,2,0.1875,0.000012
setb_neu_092,neutral_control,B_neutral,3,0.25,0.000036
setb_neu_092,neutral_control,B_neutral,4,0.3125,7e-6
setb_neu_092,neutral_control,B_neutral,5,0.375,9e-6
setb_neu_092,neutral_control,B_neutral,6,0.4375,0.000011
setb_neu_092,neutral_control,B_neutral,7,0.5,0.000014
setb_neu_092,neutral_control,B_neutral,8,0.5625,0.000248
setb_neu_092,neutral_control,B_neutral,9,0.625,0.001027
setb_neu_092,neutral_control,B_neutral,10,0.6875,0.001992
setb_neu_092,neutral_control,B_neutral,11,0.75,0.00058
setb_neu_092,neutral_control,B_neutral,12,0.8125,0.00066
setb_neu_092,neutral_control,B_neutral,13,0.875,0.000314
setb_neu_092,neutral_control,B_neutral,14,0.9375,0.000382
setb_neu_092,neutral_control,B_neutral,15,1.0,0.00036
setb_neu_093,neutral_control,B_neutral,0,0.0625,0.011767
setb_neu_093,neutral_control,B_neutral,1,0.125,0.004436
setb_neu_093,neutral_control,B_neutral,2,0.1875,0.000843
setb_neu_093,neutral_control,B_neutral,3,0.25,0.001076
setb_neu_093,neutral_control,B_neutral,4,0.3125,0.002605
setb_neu_093,neutral_control,B_neutral,5,0.375,0.000743
setb_neu_093,neutral_control,B_neutral,6,0.4375,0.000575
setb_neu_093,neutral_control,B_neutral,7,0.5,0.000575
setb_neu_093,neutral_control,B_neutral,8,0.5625,0.000174
setb_neu_093,neutral_control,B_neutral,9,0.625,0.000231
setb_neu_093,neutral_control,B_neutral,10,0.6875,0.000258
setb_neu_093,neutral_control,B_neutral,11,0.75,0.000429
setb_neu_093,neutral_control,B_neutral,12,0.8125,0.000151
setb_neu_093,neutral_control,B_neutral,13,0.875,0.000087
setb_neu_093,neutral_control,B_neutral,14,0.9375,0.00007
setb_neu_093,neutral_control,B_neutral,15,1.0,0.000083
setb_neu_094,neutral_control,B_neutral,0,0.0625,0.007755
setb_neu_094,neutral_control,B_neutral,1,0.125,0.004473
setb_neu_094,neutral_control,B_neutral,2,0.1875,0.001053
setb_neu_094,neutral_control,B_neutral,3,0.25,0.001035
setb_neu_094,neutral_control,B_neutral,4,0.3125,0.000358
setb_neu_094,neutral_control,B_neutral,5,0.375,0.000027
setb_neu_094,neutral_control,B_neutral,6,0.4375,0.000204
setb_neu_094,neutral_control,B_neutral,7,0.5,0.000033
setb_neu_094,neutral_control,B_neutral,8,0.5625,0.000076
setb_neu_094,neutral_control,B_neutral,9,0.625,0.000777
setb_neu_094,neutral_control,B_neutral,10,0.6875,0.000991
setb_neu_094,neutral_control,B_neutral,11,0.75,0.000551
setb_neu_094,neutral_control,B_neutral,12,0.8125,0.000288
setb_neu_094,neutral_control,B_neutral,13,0.875,0.000524
setb_neu_094,neutral_control,B_neutral,14,0.9375,0.000362
setb_neu_094,neutral_control,B_neutral,15,1.0,0.000329
setb_neu_095,neutral_control,B_neutral,0,0.0625,0.000762
setb_neu_095,neutral_control,B_neutral,1,0.125,0.000346
setb_neu_095,neutral_control,B_neutral,2,0.1875,0.000105
setb_neu_095,neutral_control,B_neutral,3,0.25,0.00002
setb_neu_095,neutral_control,B_neutral,4,0.3125,0.00002
setb_neu_095,neutral_control,B_neutral,5,0.375,0.000013
setb_neu_095,neutral_control,B_neutral,6,0.4375,3e-6
setb_neu_095,neutral_control,B_neutral,7,0.5,0.000017
setb_neu_095,neutral_control,B_neutral,8,0.5625,6e-6
setb_neu_095,neutral_control,B_neutral,9,0.625,0.000015
